longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.17,37.78,52.0,1.0,1.0,296.0,121.0,5218.75,273000.0,NEAR BAY
-122.16,37.77,47.0,1.0,,570.0,218.0,5468.75,308800.0,NEAR BAY
-122.16,37.77,48.0,1.0,1.0,446.0,180.0,5963.500000000001,297600.0,NEAR BAY
-122.16,37.77,45.0,1.0,1.0,968.0,384.0,4467.375,337000.0,NEAR BAY
-122.16,37.77,39.0,1.0,1.0,857.0,316.0,3869.75,276600.0,NEAR BAY
-122.17,37.77,39.0,1.0,1.0,912.0,322.0,4244.75,268800.0,NEAR BAY
-122.17,37.77,31.0,1.0,1.0,1360.0,452.0,2338.75,166400.0,NEAR BAY
-122.17,37.76,41.0,1.0,1.0,1074.0,355.0,2419.5,166200.0,NEAR BAY
-122.17,37.76,47.0,1.0,1.0,965.0,382.0,2730.25,200800.0,NEAR BAY
-122.18,37.76,37.0,1.0,1.0,933.0,320.0,2864.625,199000.0,NEAR BAY
-122.17,37.76,38.0,1.0,1.0,987.0,354.0,3041.625,181400.0,NEAR BAY
-122.18,37.76,50.0,1.0,1.0,907.0,246.0,2434.875,164000.0,NEAR BAY
-122.18,37.76,52.0,1.0,1.0,447.0,165.0,4882.875,172600.0,NEAR BAY
-122.18,37.76,49.0,1.0,1.0,1299.0,451.0,2300.875,178400.0,NEAR BAY
-122.18,37.77,27.0,1.0,1.0,396.0,157.0,2598.2499999999995,180000.0,NEAR BAY
-122.18,37.77,42.0,1.0,1.0,877.0,268.0,3515.625,179600.0,NEAR BAY
-122.18,37.76,43.0,1.0,1.0,1111.0,367.0,2364.125,167400.0,NEAR BAY
-122.19,37.76,49.0,1.0,1.0,790.0,269.0,2132.0,167800.0,NEAR BAY
-122.18,37.77,52.0,1.0,1.0,1479.0,554.0,2846.0,177400.0,NEAR BAY
-122.18,37.77,51.0,1.0,1.0,1173.0,438.0,4069.0,225200.0,NEAR BAY
-122.18,37.77,52.0,1.0,1.0,1029.0,366.0,2569.5,185000.0,NEAR BAY
-122.19,37.76,52.0,1.0,1.0,1030.0,350.0,3082.375,174400.0,NEAR BAY
-122.2,37.76,47.0,1.0,1.0,826.0,279.0,2187.5,156400.0,NEAR BAY
-122.19,37.77,41.0,1.0,1.0,1412.0,454.0,2558.625,163600.0,NEAR BAY
-122.19,37.77,45.0,1.0,1.0,1132.0,349.0,3394.875,187800.0,NEAR BAY
-122.19,37.76,41.0,1.0,1.0,522.0,159.0,1510.375,130000.0,NEAR BAY
-122.19,37.76,45.0,1.0,1.0,630.0,237.0,2406.25,133200.0,NEAR BAY
-122.2,37.75,36.0,1.0,1.0,531.0,133.0,1976.125,125000.0,NEAR BAY
-122.2,37.76,37.0,1.0,1.0,1925.0,667.0,1762.125,154200.0,NEAR BAY
-122.19,37.76,38.0,1.0,1.0,1144.0,351.0,960.375,148600.0,NEAR BAY
-122.19,37.75,19.0,1.0,1.0,1481.0,520.0,1649.2499999999998,147800.0,NEAR BAY
-122.19,37.75,28.0,1.0,1.0,435.0,162.0,1001.5,148600.0,NEAR BAY
-122.19,37.76,26.0,1.0,1.0,984.0,303.0,2434.875,156600.0,NEAR BAY
-122.19,37.74,36.0,1.0,1.0,567.0,159.0,1470.6250000000002,159200.0,NEAR BAY
-122.18,37.74,42.0,1.0,1.0,380.0,123.0,2932.0,152000.0,NEAR BAY
-122.19,37.73,44.0,1.0,1.0,825.0,244.0,2692.25,144400.0,NEAR BAY
-122.19,37.74,43.0,1.0,1.0,417.0,155.0,3142.375,151800.0,NEAR BAY
-122.19,37.73,45.0,1.0,1.0,801.0,287.0,1578.125,154400.0,NEAR BAY
-122.18,37.73,42.0,1.0,1.0,646.0,198.0,3632.875,145000.0,NEAR BAY
-122.18,37.73,43.0,1.0,1.0,855.0,285.0,3149.0,137800.0,NEAR BAY
-122.18,37.73,44.0,1.0,1.0,435.0,136.0,2638.875,144400.0,NEAR BAY
-122.18,37.73,42.0,1.0,1.0,2736.0,780.0,3068.75,149800.0,NEAR BAY
-122.17,37.74,41.0,1.0,1.0,1481.0,414.0,3003.5,180400.0,NEAR BAY
-122.17,37.74,47.0,1.0,1.0,327.0,137.0,2687.5,179400.0,NEAR BAY
-122.17,37.74,43.0,1.0,1.0,494.0,179.0,3096.9999999999995,188200.0,NEAR BAY
-122.17,37.73,43.0,1.0,1.0,1231.0,341.0,2698.375,158000.0,NEAR BAY
-122.18,37.74,35.0,1.0,1.0,323.0,109.0,2304.75,166000.0,NEAR BAY
-122.17,37.74,46.0,1.0,1.0,749.0,225.0,3787.25,200200.0,NEAR BAY
-122.17,37.74,46.0,1.0,1.0,693.0,178.0,2812.5,153400.0,NEAR BAY
-122.18,37.74,46.0,1.0,1.0,1339.0,354.0,2808.375,162800.0,NEAR BAY
-122.18,37.75,45.0,1.0,1.0,282.0,80.0,5058.625,146400.0,NEAR BAY
-122.18,37.75,46.0,1.0,1.0,621.0,195.0,1656.25,159200.0,NEAR BAY
-122.17,37.75,38.0,1.0,,732.0,259.0,2024.5,155200.0,NEAR BAY
-122.18,37.75,45.0,1.0,1.0,901.0,260.0,2716.3749999999995,149000.0,NEAR BAY
-122.19,37.75,36.0,1.0,1.0,482.0,150.0,2395.875,150600.0,NEAR BAY
-122.18,37.75,43.0,1.0,1.0,652.0,213.0,2586.25,154200.0,NEAR BAY
-122.18,37.75,36.0,1.0,1.0,651.0,166.0,2140.0,149200.0,NEAR BAY
-122.17,37.76,33.0,1.0,1.0,999.0,286.0,3203.125,163600.0,NEAR BAY
-122.17,37.75,43.0,1.0,1.0,907.0,306.0,2477.625,181600.0,NEAR BAY
-122.17,37.75,41.0,1.0,1.0,828.0,230.0,3130.3750000000005,169600.0,NEAR BAY
-122.17,37.75,44.0,1.0,1.0,763.0,254.0,2910.125,162600.0,NEAR BAY
-122.17,37.75,48.0,1.0,1.0,935.0,349.0,1796.875,165000.0,NEAR BAY
-122.16,37.76,45.0,1.0,1.0,1437.0,484.0,3140.25,176000.0,NEAR BAY
-122.16,37.75,38.0,1.0,1.0,1516.0,482.0,1953.125,168400.0,NEAR BAY
-122.17,37.75,47.0,1.0,1.0,597.0,185.0,3948.375,185800.0,NEAR BAY
-122.17,37.76,40.0,1.0,1.0,949.0,342.0,2303.25,174600.0,NEAR BAY
-122.16,37.76,46.0,1.0,1.0,881.0,302.0,5837.0,313600.0,NEAR BAY
-122.16,37.76,36.0,1.0,1.0,1438.0,519.0,3074.75,296000.0,NEAR BAY
-122.15,37.76,39.0,1.0,1.0,763.0,270.0,7593.625000000001,378800.0,NEAR BAY
-122.14,37.77,27.0,1.0,1.0,1297.0,355.0,6038.0,543200.0,NEAR BAY
-122.14,37.76,34.0,1.0,1.0,545.0,211.0,6962.625,490600.0,NEAR BAY
-122.13,37.76,26.0,1.0,1.0,1222.0,533.0,6712.5,535800.0,NEAR BAY
-122.12,37.75,33.0,1.0,1.0,808.0,219.0,8575.0,485000.0,NEAR BAY
-122.12,37.75,28.0,1.0,1.0,329.0,109.0,9615.375,644600.0,NEAR BAY
-122.14,37.75,36.0,1.0,1.0,299.0,109.0,5039.125,376000.0,NEAR BAY
-122.14,37.75,33.0,1.0,1.0,579.0,202.0,8540.375,496800.0,NEAR BAY
-122.13,37.75,30.0,1.0,1.0,137.0,50.0,6218.75,607200.0,NEAR BAY
-122.13,37.75,36.0,1.0,1.0,229.0,93.0,6700.25,645000.0,NEAR BAY
-122.13,37.74,41.0,1.0,1.0,1476.0,648.0,6250.0,482800.0,NEAR BAY
-122.16,37.75,46.0,1.0,1.0,429.0,154.0,3656.25,270800.0,NEAR BAY
-122.15,37.75,40.0,1.0,1.0,849.0,255.0,4864.125,237600.0,NEAR BAY
-122.15,37.75,44.0,1.0,1.0,946.0,331.0,4031.25,256600.0,NEAR BAY
-122.15,37.74,41.0,1.0,1.0,571.0,191.0,3932.25,246200.0,NEAR BAY
-122.16,37.75,24.0,1.0,1.0,1137.0,386.0,3171.25,200800.0,NEAR BAY
-122.16,37.75,44.0,1.0,1.0,378.0,135.0,3196.0,207200.0,NEAR BAY
-122.15,37.74,43.0,1.0,1.0,853.0,272.0,4385.375,229000.0,NEAR BAY
-122.15,37.74,49.0,1.0,1.0,764.0,282.0,4140.625,221000.0,NEAR BAY
-122.16,37.75,40.0,1.0,1.0,928.0,261.0,2279.375,175400.0,NEAR BAY
-122.16,37.75,35.0,1.0,1.0,406.0,133.0,4755.875,173600.0,NEAR BAY
-122.17,37.74,34.0,1.0,1.0,824.0,280.0,2864.625,170000.0,NEAR BAY
-122.17,37.75,37.0,1.0,1.0,835.0,259.0,3120.25,168600.0,NEAR BAY
-122.16,37.74,43.0,1.0,1.0,826.0,295.0,5052.124999999999,203800.0,NEAR BAY
-122.16,37.74,46.0,1.0,1.0,567.0,211.0,4355.5,244000.0,NEAR BAY
-122.16,37.74,52.0,1.0,1.0,355.0,144.0,5182.250000000001,271800.0,NEAR BAY
-122.16,37.74,47.0,1.0,1.0,533.0,166.0,3281.25,181400.0,NEAR BAY
-122.16,37.74,44.0,1.0,1.0,609.0,215.0,2528.375,191200.0,NEAR BAY
-122.29,37.9,49.0,1.0,1.0,576.0,236.0,4166.625,538600.0,NEAR BAY
-122.29,37.9,52.0,1.0,1.0,594.0,286.0,6672.499999999999,526800.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,870.0,377.0,4341.5,477400.0,NEAR BAY
-122.3,37.9,38.0,1.0,1.0,1027.0,509.0,4390.625,433400.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,693.0,326.0,3921.875,443200.0,NEAR BAY
-122.3,37.89,46.0,1.0,1.0,815.0,375.0,3504.5,408200.0,NEAR BAY
-122.3,37.9,15.0,1.0,1.0,2420.0,1146.0,5728.0,497200.0,NEAR BAY
-122.3,37.89,36.0,1.0,1.0,518.0,276.0,3776.0,397600.0,NEAR BAY
-122.3,37.89,52.0,1.0,1.0,620.0,275.0,5109.375,427600.0,NEAR BAY
-122.33,37.89,42.0,1.0,1.0,551.0,266.0,5658.5,399800.0,NEAR BAY
-122.34,37.88,37.0,1.0,1.0,2556.0,924.0,2171.875,685000.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,1498.0,696.0,3974.375,421400.0,NEAR BAY
-122.29,37.88,50.0,1.0,1.0,523.0,227.0,4834.0,418400.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,374.0,153.0,6459.375000000001,526200.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,1004.0,371.0,6462.0,507800.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,769.0,334.0,5326.75,507600.0,NEAR BAY
-122.29,37.89,52.0,1.0,1.0,940.0,423.0,6318.875000000001,449400.0,NEAR BAY
-122.27,37.9,42.0,1.0,1.0,645.0,256.0,7028.5,735800.0,NEAR BAY
-122.26,37.9,52.0,1.0,1.0,705.0,288.0,9858.0,699600.0,NEAR BAY
-122.27,37.9,52.0,1.0,1.0,684.0,275.0,9944.5,733800.0,NEAR BAY
-122.27,37.9,52.0,1.0,1.0,572.0,236.0,7717.499999999999,702600.0,NEAR BAY
-122.27,37.9,52.0,1.0,1.0,671.0,253.0,8676.75,820000.0,NEAR BAY
-122.27,37.89,52.0,1.0,1.0,975.0,365.0,11042.749999999998,846000.0,NEAR BAY
-122.28,37.9,52.0,1.0,1.0,779.0,312.0,8969.25,710800.0,NEAR BAY
-122.28,37.9,52.0,1.0,1.0,658.0,244.0,12603.125,779000.0,NEAR BAY
-122.28,37.9,52.0,1.0,1.0,819.0,335.0,6135.375,678600.0,NEAR BAY
-122.28,37.89,52.0,1.0,1.0,412.0,168.0,7239.0,639200.0,NEAR BAY
-122.28,37.89,52.0,1.0,1.0,835.0,369.0,5736.625,565200.0,NEAR BAY
-122.28,37.89,52.0,1.0,1.0,722.0,306.0,6771.374999999999,569000.0,NEAR BAY
-122.28,37.89,52.0,1.0,1.0,1085.0,487.0,5156.25,526800.0,NEAR BAY
-122.27,37.89,52.0,1.0,1.0,973.0,355.0,9082.5,727200.0,NEAR BAY
-122.27,37.89,52.0,1.0,1.0,723.0,272.0,6748.625,656200.0,NEAR BAY
-122.26,37.9,37.0,1.0,1.0,903.0,362.0,9792.0,727600.0,NEAR BAY
-122.25,37.89,41.0,1.0,1.0,356.0,181.0,7699.125,673000.0,NEAR BAY
-122.26,37.89,52.0,1.0,1.0,1005.0,462.0,7976.25,669400.0,NEAR BAY
-122.26,37.89,52.0,1.0,1.0,1205.0,504.0,8353.5,726800.0,NEAR BAY
-122.25,37.89,37.0,1.0,1.0,987.0,450.0,9423.125,685000.0,NEAR BAY
-122.25,37.89,42.0,1.0,1.0,1031.0,448.0,8392.25,722200.0,NEAR BAY
-122.26,37.88,52.0,1.0,1.0,894.0,404.0,7803.125,768600.0,NEAR BAY
-122.26,37.88,52.0,1.0,1.0,823.0,377.0,7247.375,815600.0,NEAR BAY
-122.27,37.88,52.0,1.0,1.0,1232.0,621.0,5351.625,554800.0,NEAR BAY
-122.27,37.88,52.0,1.0,1.0,669.0,367.0,4427.125,560000.0,NEAR BAY
-122.27,37.88,44.0,1.0,1.0,989.0,550.0,3766.5,530800.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,1058.0,464.0,5178.625,504200.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,506.0,207.0,5239.0,494000.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,489.0,218.0,4895.875,456200.0,NEAR BAY
-122.29,37.88,52.0,1.0,1.0,824.0,388.0,4862.125,421800.0,NEAR BAY
-122.29,37.88,48.0,1.0,1.0,1034.0,475.0,3883.125,443400.0,NEAR BAY
-122.29,37.88,46.0,1.0,1.0,920.0,425.0,3740.75,369200.0,NEAR BAY
-122.29,37.88,52.0,1.0,1.0,841.0,380.0,4445.0,343600.0,NEAR BAY
-122.3,37.88,45.0,1.0,1.0,749.0,137.0,1843.75,360000.0,NEAR BAY
-122.3,37.88,52.0,1.0,1.0,208.0,98.0,2121.375,262600.0,NEAR BAY
-122.3,37.87,10.0,1.0,1.0,228.0,100.0,2713.125,285000.0,NEAR BAY
-122.3,37.86,50.0,1.0,1.0,287.0,128.0,3437.5,266200.0,NEAR BAY
-122.29,37.85,52.0,1.0,1.0,218.0,106.0,3210.25,225000.0,NEAR BAY
-122.3,37.88,46.0,1.0,1.0,854.0,355.0,3625.0,274600.0,NEAR BAY
-122.3,37.87,52.0,1.0,1.0,1695.0,684.0,2776.0,274600.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,403.0,172.0,4043.0,476000.0,NEAR BAY
-122.28,37.87,52.0,1.0,1.0,288.0,131.0,4394.5,385000.0,NEAR BAY
-122.28,37.87,49.0,1.0,1.0,963.0,521.0,2475.625,332400.0,NEAR BAY
-122.29,37.87,50.0,1.0,1.0,1129.0,516.0,3335.5,356200.0,NEAR BAY
-122.29,37.87,52.0,1.0,1.0,386.0,204.0,4843.75,350200.0,NEAR BAY
-122.28,37.88,52.0,1.0,1.0,811.0,406.0,3757.5000000000005,440800.0,NEAR BAY
-122.28,37.87,46.0,1.0,1.0,1293.0,675.0,3178.75,426400.0,NEAR BAY
-122.28,37.87,46.0,1.0,1.0,805.0,431.0,3584.5,409000.0,NEAR BAY
-122.27,37.88,52.0,1.0,1.0,1372.0,876.0,2738.375,527800.0,NEAR BAY
-122.27,37.87,30.0,1.0,1.0,862.0,425.0,2222.25,522600.0,NEAR BAY
-122.27,37.88,37.0,1.0,1.0,1152.0,616.0,3150.0,540600.0,NEAR BAY
-122.26,37.88,52.0,1.0,1.0,483.0,249.0,5348.500000000001,650000.0,NEAR BAY
-122.26,37.88,52.0,1.0,1.0,1558.0,573.0,3680.0,662800.0,NEAR BAY
-122.26,37.88,52.0,1.0,1.0,1798.0,769.0,2156.25,560000.0,NEAR BAY
-122.25,37.87,41.0,1.0,1.0,266.0,123.0,6536.125,754200.0,NEAR BAY
-122.25,37.87,42.0,1.0,1.0,2184.0,422.0,3195.25,727800.0,NEAR BAY
-122.25,37.87,52.0,1.0,1.0,2016.0,477.0,1186.25,685000.0,NEAR BAY
-122.25,37.87,52.0,1.0,1.0,1349.0,250.0,1462.0,985002.0,NEAR BAY
-122.26,37.87,52.0,1.0,1.0,3337.0,350.0,1751.5,335000.0,NEAR BAY
-122.26,37.87,52.0,1.0,1.0,1721.0,949.0,1482.375,468400.0,NEAR BAY
-122.27,37.87,35.0,1.0,1.0,1675.0,1000.0,2183.0,418400.0,NEAR BAY
-122.27,37.87,49.0,1.0,1.0,707.0,350.0,3605.75,407600.0,NEAR BAY
-122.27,37.87,52.0,1.0,1.0,1424.0,694.0,3421.5,405400.0,NEAR BAY
-122.28,37.86,52.0,1.0,1.0,393.0,189.0,4824.25,377800.0,NEAR BAY
-122.28,37.87,52.0,1.0,1.0,828.0,339.0,4453.125,368400.0,NEAR BAY
-122.28,37.87,52.0,1.0,1.0,571.0,292.0,2848.5,349600.0,NEAR BAY
-122.29,37.87,44.0,1.0,1.0,1382.0,713.0,3171.25,335000.0,NEAR BAY
-122.29,37.87,46.0,1.0,1.0,792.0,321.0,3156.25,316800.0,NEAR BAY
-122.29,37.86,52.0,1.0,1.0,815.0,372.0,2493.25,298800.0,NEAR BAY
-122.28,37.86,52.0,1.0,1.0,788.0,346.0,3526.75,313600.0,NEAR BAY
-122.29,37.87,52.0,1.0,1.0,1145.0,430.0,3270.625,285000.0,NEAR BAY
-122.29,37.86,50.0,1.0,1.0,1354.0,563.0,2435.375,286000.0,NEAR BAY
-122.28,37.86,52.0,1.0,1.0,958.0,445.0,2415.875,324800.0,NEAR BAY
-122.28,37.86,49.0,1.0,1.0,1361.0,608.0,2474.75,279800.0,NEAR BAY
-122.28,37.85,52.0,1.0,1.0,1005.0,449.0,3020.875,290400.0,NEAR BAY
-122.27,37.86,49.0,1.0,1.0,924.0,414.0,3177.125,350400.0,NEAR BAY
-122.28,37.86,52.0,1.0,1.0,780.0,358.0,4238.25,343600.0,NEAR BAY
-122.28,37.86,52.0,1.0,1.0,1582.0,636.0,3206.5,300400.0,NEAR BAY
-122.28,37.86,41.0,1.0,1.0,1213.0,568.0,2855.625,291200.0,NEAR BAY
-122.27,37.86,52.0,1.0,1.0,486.0,267.0,3258.875,485000.0,NEAR BAY
-122.27,37.86,52.0,1.0,1.0,494.0,175.0,3937.5,397600.0,NEAR BAY
-122.27,37.86,52.0,1.0,1.0,849.0,365.0,3364.2499999999995,422600.0,NEAR BAY
-122.27,37.86,52.0,1.0,1.0,1127.0,548.0,2305.875,381400.0,NEAR BAY
-122.26,37.86,35.0,1.0,1.0,3276.0,1742.0,2038.375,492200.0,NEAR BAY
-122.26,37.86,52.0,1.0,1.0,1493.0,794.0,3630.5,499800.0,NEAR BAY
-122.26,37.86,52.0,1.0,1.0,1461.0,679.0,3675.625,564000.0,NEAR BAY
-122.26,37.86,52.0,1.0,1.0,1253.0,538.0,4236.625,468400.0,NEAR BAY
-122.25,37.86,48.0,1.0,1.0,1656.0,459.0,3802.125,964200.0,NEAR BAY
-122.25,37.86,52.0,1.0,1.0,514.0,202.0,8862.125,877400.0,NEAR BAY
-122.25,37.86,52.0,1.0,1.0,719.0,295.0,6307.874999999999,897600.0,NEAR BAY
-122.25,37.86,52.0,1.0,1.0,878.0,449.0,2206.5,658600.0,NEAR BAY
-122.24,37.86,52.0,1.0,1.0,517.0,214.0,9815.125,985002.0,NEAR BAY
-122.24,37.85,52.0,1.0,1.0,1366.0,496.0,11744.874999999998,985002.0,NEAR BAY
-122.25,37.86,52.0,1.0,1.0,1316.0,590.0,6724.250000000001,738800.0,NEAR BAY
-122.26,37.85,52.0,1.0,1.0,1508.0,755.0,4077.3749999999995,604200.0,NEAR BAY
-122.27,37.85,52.0,1.0,1.0,1800.0,815.0,3381.75,349600.0,NEAR BAY
-122.27,37.85,47.0,1.0,1.0,719.0,326.0,2803.875,330400.0,NEAR BAY
-122.27,37.85,50.0,1.0,1.0,675.0,255.0,2378.5,286600.0,NEAR BAY
-122.27,37.85,52.0,1.0,1.0,875.0,363.0,1977.1250000000002,292200.0,NEAR BAY
-122.27,37.85,52.0,1.0,1.0,152.0,77.0,2855.125,197600.0,NEAR BAY
-122.27,37.85,47.0,1.0,1.0,843.0,319.0,1723.125,269600.0,NEAR BAY
-122.28,37.85,52.0,1.0,1.0,281.0,132.0,3627.25,223800.0,NEAR BAY
-122.28,37.85,44.0,1.0,1.0,506.0,204.0,2162.5,280800.0,NEAR BAY
-122.28,37.85,48.0,1.0,1.0,1054.0,466.0,2828.125,250800.0,NEAR BAY
-122.29,37.84,35.0,1.0,1.0,1017.0,414.0,2763.25,250000.0,NEAR BAY
-122.28,37.83,52.0,1.0,1.0,1623.0,765.0,3374.625,238800.0,NEAR BAY
-122.3,37.84,14.0,1.0,1.0,3100.0,2051.0,5002.25,272600.0,NEAR BAY
-122.23,37.83,52.0,1.0,1.0,947.0,361.0,9846.5,985002.0,NEAR BAY
-122.22,37.82,39.0,1.0,1.0,808.0,315.0,14825.375,985002.0,NEAR BAY
-122.22,37.82,42.0,1.0,1.0,1018.0,335.0,16873.75,985002.0,NEAR BAY
-122.23,37.82,52.0,1.0,1.0,1001.0,352.0,15267.250000000002,985002.0,NEAR BAY
-122.23,37.82,52.0,1.0,1.0,1005.0,369.0,10234.0,917200.0,NEAR BAY
-122.23,37.82,52.0,1.0,1.0,1192.0,383.0,15475.5,985002.0,NEAR BAY
-122.24,37.83,52.0,1.0,1.0,585.0,227.0,7368.5,900600.0,NEAR BAY
-122.24,37.83,52.0,1.0,1.0,916.0,316.0,10149.25,928200.0,NEAR BAY
-122.23,37.82,52.0,1.0,1.0,556.0,179.0,10934.625,985002.0,NEAR BAY
-122.24,37.82,52.0,1.0,1.0,1470.0,520.0,7693.75,782200.0,NEAR BAY
-122.25,37.82,52.0,1.0,1.0,1104.0,398.0,7353.749999999999,666400.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,1242.0,518.0,6516.0,564800.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,805.0,321.0,5898.5,655600.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,378.0,162.0,6614.375,651000.0,NEAR BAY
-122.24,37.77,52.0,1.0,1.0,481.0,223.0,3301.3749999999995,467000.0,NEAR BAY
-122.23,37.77,52.0,1.0,1.0,409.0,160.0,4151.75,364200.0,NEAR BAY
-122.24,37.77,52.0,1.0,1.0,885.0,373.0,4552.125,397600.0,NEAR BAY
-122.25,37.77,52.0,1.0,1.0,1468.0,567.0,3770.1249999999995,416400.0,NEAR BAY
-122.25,37.77,52.0,1.0,1.0,482.0,215.0,3971.3749999999995,405400.0,NEAR BAY
-122.25,37.77,52.0,1.0,1.0,825.0,264.0,4316.375,402600.0,NEAR BAY
-122.25,37.77,52.0,1.0,1.0,429.0,158.0,5387.25,380800.0,NEAR BAY
-122.26,37.78,52.0,1.0,1.0,528.0,208.0,4179.75,387600.0,NEAR BAY
-122.26,37.78,52.0,1.0,1.0,496.0,216.0,3651.625,366600.0,NEAR BAY
-122.27,37.78,52.0,1.0,1.0,718.0,265.0,3350.75,400800.0,NEAR BAY
-122.27,37.78,52.0,1.0,1.0,630.0,265.0,4713.5,415600.0,NEAR BAY
-122.27,37.78,45.0,1.0,1.0,723.0,286.0,4930.5,410800.0,NEAR BAY
-122.27,37.78,13.0,1.0,1.0,959.0,486.0,6575.125000000001,570400.0,NEAR BAY
-122.28,37.79,30.0,1.0,1.0,3668.0,855.0,3180.5,535000.0,NEAR BAY
-122.3,37.77,42.0,1.0,1.0,2037.0,355.0,3305.875,385000.0,NEAR BAY
-122.28,37.78,29.0,1.0,,3741.0,1273.0,3220.25,331800.0,NEAR BAY
-122.29,37.78,42.0,1.0,1.0,821.0,300.0,2428.375,189400.0,NEAR BAY
-122.28,37.77,52.0,1.0,1.0,870.0,347.0,3711.0,426600.0,NEAR BAY
-122.28,37.77,27.0,1.0,1.0,1901.0,966.0,4687.5,470600.0,NEAR BAY
-122.29,37.76,18.0,1.0,1.0,1243.0,663.0,6462.75,515800.0,NEAR BAY
-122.28,37.78,50.0,1.0,1.0,730.0,327.0,3142.375,423000.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,793.0,299.0,3716.5,549200.0,NEAR BAY
-122.27,37.77,52.0,1.0,1.0,1033.0,434.0,6917.124999999999,729000.0,NEAR BAY
-122.27,37.77,52.0,1.0,1.0,872.0,363.0,5208.374999999999,436600.0,NEAR BAY
-122.27,37.77,52.0,1.0,1.0,849.0,457.0,3389.375,426600.0,NEAR BAY
-122.27,37.77,52.0,1.0,1.0,1121.0,518.0,4158.625,454000.0,NEAR BAY
-122.25,37.77,52.0,1.0,1.0,872.0,445.0,4085.625,493400.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,637.0,297.0,5972.25,688600.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,663.0,340.0,5282.5,535000.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,411.0,172.0,4196.375,795800.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,915.0,413.0,3737.375,441200.0,NEAR BAY
-122.26,37.77,52.0,1.0,1.0,921.0,477.0,3593.75,453000.0,NEAR BAY
-122.24,37.77,43.0,1.0,1.0,585.0,266.0,2985.25,310000.0,NEAR BAY
-122.25,37.77,43.0,1.0,1.0,2086.0,1053.0,3718.75,471800.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,1303.0,535.0,6379.875,532600.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,374.0,176.0,5182.250000000001,482000.0,NEAR BAY
-122.24,37.76,52.0,1.0,1.0,979.0,472.0,4345.25,473000.0,NEAR BAY
-122.24,37.76,52.0,1.0,1.0,827.0,446.0,3354.125,466800.0,NEAR BAY
-122.23,37.76,52.0,1.0,1.0,658.0,253.0,7187.5,597600.0,NEAR BAY
-122.23,37.75,50.0,1.0,1.0,654.0,268.0,4954.0,465000.0,NEAR BAY
-122.24,37.75,45.0,1.0,,384.0,146.0,6186.125,479200.0,NEAR BAY
-122.24,37.75,27.0,1.0,1.0,1499.0,797.0,6088.875,558200.0,NEAR BAY
-122.24,37.76,52.0,1.0,1.0,1128.0,522.0,3839.75,518400.0,NEAR BAY
-122.24,37.76,49.0,1.0,1.0,1110.0,492.0,4589.875,444600.0,NEAR BAY
-122.24,37.76,52.0,1.0,1.0,1119.0,415.0,5761.75,443600.0,NEAR BAY
-122.24,37.73,21.0,1.0,1.0,2930.0,1235.0,5651.625,441800.0,NEAR BAY
-122.25,37.74,25.0,1.0,1.0,897.0,390.0,5570.25,397400.0,NEAR BAY
-122.24,37.72,5.0,1.0,1.0,7427.0,2718.0,9513.75,686400.0,NEAR BAY
-122.27,37.73,31.0,1.0,1.0,2973.0,1312.0,4086.125,447000.0,NEAR BAY
-122.25,37.76,52.0,1.0,1.0,1340.0,632.0,4458.75,490800.0,NEAR BAY
-122.27,37.74,28.0,1.0,1.0,2974.0,1484.0,4609.375,692800.0,NEAR BAY
-122.27,37.77,23.0,1.0,1.0,2690.0,1151.0,5961.875,568400.0,NEAR BAY
-122.28,37.75,20.0,1.0,1.0,583.0,326.0,3996.5,185000.0,NEAR BAY
-122.06,37.77,12.0,1.0,1.0,5781.0,2007.0,9079.25,668200.0,NEAR BAY
-122.06,37.73,5.0,1.0,1.0,1738.0,512.0,8821.0,810000.0,NEAR BAY
-122.06,37.71,36.0,1.0,1.0,1478.0,529.0,5793.75,482200.0,NEAR BAY
-122.07,37.71,40.0,1.0,1.0,746.0,270.0,6626.875,494800.0,NEAR BAY
-122.07,37.71,36.0,1.0,1.0,1235.0,455.0,6225.125,468000.0,NEAR BAY
